time,wspd_min,wspd_max,tilt_x,tilt_y,atmp,hrh,bpr,precip,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,rain_peak_intensity,hail_peak_intensity,wndflag,rhtpflag,prcflag,wnde,wndn,wspd,wdir,compass
2026-05-29 00:21:55,2.9000000953674316,5.599999904632568,-2.481818199157715,1.8909090757369995,17.899999618530273,69.0999984741211,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,2.006605149178263,0.7868564749646185,2.1553671002644688,68.58820617728888,193.736365595325
2026-05-29 00:22:55,2.799999952316284,5.300000190734863,-2.545454502105713,1.845454454421997,17.899999618530273,69.0999984741211,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,2.0357461866368514,0.8183723589228745,2.194082007185573,68.09981491186876,193.7545457331225
2026-05-29 00:23:55,2.4000000953674316,4.900000095367432,-2.545454502105713,1.845454454421997,17.899999618530273,69.0,1008.4000244140625,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.669082606950848,0.619231659044843,1.7802484647905943,69.64508549326524,193.73636280086137
2026-05-29 00:24:55,2.9000000953674316,5.300000190734863,-2.527272939682007,1.8636361360549927,17.899999618530273,69.0999984741211,1008.5,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.793076974349591,0.6972790844679587,1.9238823138589216,68.75028909527488,193.7545457331225
2026-05-29 00:25:55,2.5,4.900000095367432,-2.527272939682007,1.8909090757369995,17.899999618530273,69.0999984741211,1008.5,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.8735158069572408,0.7817435704743999,2.030070069947514,67.35116507503184,193.7181812635434
2026-05-29 00:26:55,2.9000000953674316,5.099999904632568,-2.481818199157715,1.8636361360549927,17.899999618530273,69.0999984741211,1008.5999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.5479738837287955,0.6341856610453467,1.6728462563493196,67.72169726946144,193.7727272697541
2026-05-29 00:27:55,2.299999952316284,4.699999809265137,-2.527272939682007,1.8636361360549927,17.899999618530273,69.0999984741211,1008.5999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.9728950299154049,0.8020400089937986,2.129690816783431,67.87680791307855,193.736365595325
2026-05-29 00:28:55,2.4000000953674316,5.0,-2.527272939682007,1.85454523563385,17.899999618530273,69.0999984741211,1008.7000122070312,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.7874108482155813,0.6000620041861628,1.8854474135299182,71.4422860447454,193.69999833540308
2026-05-29 00:29:55,2.0999999046325684,4.699999809265137,-2.527272939682007,1.85454523563385,17.899999618530273,69.0999984741211,1008.5999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.4028599275532987,0.5494055070433735,1.506606248329149,68.61307562322303,193.72727133553195
2026-05-29 00:30:55,2.799999952316284,5.0,-2.5363638401031494,1.85454523563385,17.899999618530273,69.0,1008.5999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.7695146920126186,0.7166358001551643,1.909122603530885,67.95254350657292,193.72727133553195
2026-05-29 00:31:55,2.5,4.900000095367432,-2.518181800842285,1.8363633155822754,17.899999618530273,69.0999984741211,1008.7000122070312,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.6866584363658021,0.6629307611050483,1.8122620878292552,68.54299595946335,193.73636280086137
