time,atmp,hrh,bpr,wxt_e_hPa,wxt_q_gkg,psy_T_dry_C,psy_T_wet_C,psy_RH_pct,psy_e_hPa,psy_q_gkg,psy_in_air,comparison_valid,dRH_psy_minus_wxt_pct,de_psy_minus_wxt_hPa,dq_psy_minus_wxt_gkg
2026-05-28 19:15:55,18.200000762939453,66.80000305175781,1007.4000244140624,13.965661075754642,8.690621680396434,18.315900201149876,14.697698329428816,67.91364015776,14.302143626556385,8.8487296352124,True,True,1.1136371060021872,0.33648255080174216,0.15810795481596607
2026-05-28 19:16:55,18.200000762939453,66.9000015258789,1007.2000122070312,13.98656733732418,8.705373391019796,18.277623571852928,14.699493162528086,68.21409630601478,14.330959817794621,8.8663897794601,True,True,1.3140947801358749,0.34439248047044124,0.16101638844030397
2026-05-28 19:17:55,18.200000762939453,67.0,1007.2000122070312,14.007473695471022,8.718385708447316,18.307300679558068,14.723867282627907,68.19538979104411,14.353732402325372,8.880609656729,True,True,1.1953897910441071,0.3462587068543499,0.1622239482816834
2026-05-28 19:18:55,18.200000762939453,67.0999984741211,1007.0999755859376,14.028380005097551,8.73227215723613,18.321543258241604,14.748568966660288,68.29462563161418,14.38746873546011,8.901545199000699,True,True,1.1946271574930876,0.3590887303625596,0.16927304176456914
2026-05-28 19:19:55,18.200000762939453,67.19999694824219,1007.0999755859376,14.049286363172085,8.745285777373104,18.32434406338814,14.775670803442551,68.49933163966776,14.43312923404279,8.9298078373441,True,True,1.299334691425571,0.3838428708707049,0.18452205997099647
2026-05-28 19:20:55,18.200000762939453,67.30000305175781,1007.0999755859376,14.070194316299496,8.758300390385651,18.339823763700736,14.79263238738372,68.52479778893004,14.452521075350024,8.9418744364904,True,True,1.2247947371722319,0.38232675905052815,0.1835740461047486
2026-05-28 19:21:55,18.200000762939453,67.30000305175781,1007.2000122070312,14.070194364964435,8.757423653506063,18.37552646570822,14.817297596743174,68.46323282510116,14.471902784939457,8.954025215443801,True,True,1.163229773343346,0.40170841997502293,0.19660156193773837
2026-05-28 19:22:55,18.200000762939453,67.5,1007.2999877929688,14.112007130037902,8.782569658452031,18.358140642820103,14.830983320137648,68.70708225097844,14.50762294380899,8.9760481705136,True,True,1.207082250978445,0.39561581377108723,0.19347851206156896
2026-05-28 19:23:55,18.200000762939453,67.4000015258789,1007.2999877929688,14.091100771818793,8.769558642678586,18.39469011387638,14.862841054426042,68.69878992397861,14.539154266867984,8.9957208814285,True,True,1.2987883980997026,0.4480534950491908,0.22616223874991448
2026-05-28 19:24:55,18.200000762939453,67.5999984741211,1007.4000244140624,14.132913537138874,8.79470038165669,18.397713704160367,14.892393878481473,68.92207486352439,14.589174716824727,9.0266833440184,True,True,1.3220763894032928,0.45626117968585334,0.2319829623617089
2026-05-28 19:25:55,18.200000762939453,67.5999984741211,1007.2999877929688,14.132913488257008,8.795580674225473,18.40921820445817,14.900086343985038,68.89995409105553,14.595014682973117,9.030348537859,True,True,1.2999556169344402,0.46210119471610867,0.23476786363352709
2026-05-28 19:26:55,18.200000762939453,67.5999984741211,1007.2000122070312,14.13291343940496,8.796460605788623,18.374548556215306,14.90175958043659,69.17385687992268,14.621219416180994,9.0464056777781,True,True,1.5738584058015874,0.48830597677603294,0.2499450719894778
2026-05-28 19:27:55,18.200000762939453,67.80000305175781,1007.2000122070312,14.174727750751531,8.822486233419847,18.431762126270144,14.943932467208867,69.09597543043486,14.657235175609753,9.068948275713499,True,True,1.2959723786770496,0.4825074248582215,0.24646204229365232
2026-05-28 19:28:55,18.200000762939453,67.80000305175781,1007.2999877929688,14.174727799748116,8.821603698449234,18.443429570610878,14.969443902464375,69.2208438560605,14.69446462395718,9.0920365047658,True,True,1.420840804302685,0.5197368242090636,0.2704328063165651
2026-05-28 19:29:55,18.200000762939453,67.80000305175781,1007.2999877929688,14.174727799748116,8.821603698449234,18.44739770212442,14.982307980426128,69.29816484183843,14.714537410041027,9.1044743950633,True,True,1.4981617900806157,0.5398096102929113,0.28287069661406505
2026-05-28 19:30:55,18.299999237060547,67.9000015258789,1007.2999877929688,14.28501108875328,8.890680873347575,18.406952722556863,14.990526275404704,69.67075149373188,14.756196195983271,9.1300657722009,True,True,1.7707499678529786,0.4711851072299922,0.23938489885332537
2026-05-28 19:31:55,18.299999237060547,67.80000305175781,1007.2000122070312,14.263973053003781,8.878475467106668,18.41513079575435,14.988222661865793,69.58993577201625,14.746637505963644,9.12418881248,True,True,1.7899327202584345,0.48266445295986316,0.245713345373332
2026-05-28 19:32:55,18.299999237060547,67.9000015258789,1007.2999877929688,14.28501108875328,8.890680873347575,18.42375993731895,14.997900252834086,69.60572019496931,14.757962707757228,9.1312354256428,True,True,1.7057186690904018,0.47295161900394866,0.24055455229522416
2026-05-28 19:33:55,18.299999237060547,67.9000015258789,1007.2999877929688,14.28501108875328,8.890680873347575,18.376326584150945,15.012489055008244,70.08561563455216,14.815588773350935,9.1666735422482,True,True,2.1856141086732492,0.530577684597656,0.27599266890062424
2026-05-28 19:34:55,18.299999237060547,68.0,1007.2999877929688,14.306049075197711,8.903774459522142,18.373105250779812,15.004092654407543,70.0397077086366,14.802893822220538,9.158804240762901,True,True,2.0397077086365982,0.496844747022827,0.2550297812407596
2026-05-28 19:35:55,18.299999237060547,67.9000015258789,1007.2999877929688,14.28501108875328,8.890680873347575,18.379312731951188,15.022974354568303,70.15079215991419,14.832143514749795,9.176929921712901,True,True,2.2507906340352832,0.5471324259965158,0.2862490483653257
2026-05-28 19:36:55,18.299999237060547,67.9000015258789,1007.4000244140624,14.28501113816121,8.889791018515838,18.444398024077657,15.058826974348053,69.95866167034295,14.8519927958759,9.1895097613095,True,True,2.058660144464042,0.56698165771469,0.2997187427936616
2026-05-28 19:37:55,18.299999237060547,67.9000015258789,1007.4000244140624,14.28501113816121,8.889791018515838,18.4095687593632,15.059924322436018,70.2310209458455,14.877300295877738,9.2050082449954,True,True,2.3310194199665943,0.5922891577165288,0.31521722647956096
2026-05-28 19:38:55,18.299999237060547,68.0,1007.4000244140624,14.306049124678406,8.902883294173126,18.426727281407125,15.071331511586436,70.19661621494281,14.886014246376067,9.2104787714055,True,True,2.1966162149428072,0.5799651216976613,0.3075954772323737
2026-05-28 19:39:55,18.299999237060547,68.0,1007.4000244140624,14.306049124678406,8.902883294173126,18.401475074878192,15.07190039950541,70.39258714187434,14.903961480122573,9.221467013963,True,True,2.392587141874344,0.5979123554441674,0.3185837197898742
2026-05-28 19:40:55,18.299999237060547,68.0,1007.5,14.306049174128912,8.901992850765044,18.418532082189078,15.08824868851849,70.40019275725285,14.921518141216877,9.2324084168868,True,True,2.400192757252853,0.6154689670879652,0.33041556612175604
2026-05-28 19:41:55,18.299999237060547,68.0,1007.5999755859376,14.306049223579418,8.901102585465004,18.44078602637165,15.116320262598263,70.46651380793045,14.956422080977452,9.254107528287399,True,True,2.466513807930454,0.6503728573980343,0.3530049428223947
2026-05-28 19:42:55,18.299999237060547,68.0999984741211,1007.5999755859376,14.327087210242052,8.91419224247297,18.433646365995852,15.125372163443105,70.59641541884434,14.977290131418874,9.2669862941984,True,True,2.4964169447232507,0.6502029211768221,0.35279405172543044
2026-05-28 19:43:55,18.299999237060547,68.0999984741211,1007.5999755859376,14.327087210242052,8.91419224247297,18.42355583916003,15.142138533860134,70.81353533744613,15.013854341527802,9.2895630223301,True,True,2.7135368633250323,0.68676713128575,0.3753707798571302
2026-05-28 19:44:55,18.299999237060547,68.0999984741211,1007.5999755859376,14.327087210242052,8.91419224247297,18.45410951522007,15.15003918775608,70.64771026834265,15.00740627050958,9.285715298239701,True,True,2.5477117942215557,0.6803190602675286,0.3715230557667315
2026-05-28 19:45:55,18.299999237060547,68.0999984741211,1007.5999755859376,14.327087210242052,8.91419224247297,18.43178829590005,15.1629649485281,70.92556246981788,15.045367660514087,9.3090996530289,True,True,2.8255639956967826,0.7182804502720348,0.3949074105559305
2026-05-28 19:46:55,18.299999237060547,68.0999984741211,1007.5999755859376,14.327087210242052,8.91419224247297,18.43867126682784,15.173881526436048,70.96474332621969,15.060174449390159,9.318293209897801,True,True,2.864744852098596,0.7330872391481069,0.4041009674248315
2026-05-28 19:47:55,18.299999237060547,68.0999984741211,1007.5999755859376,14.327087210242052,8.91419224247297,18.42624056508481,15.171512623827198,71.03949518050472,15.064297026090879,9.3207860689382,True,True,2.939496706383622,0.7372098158488267,0.40659382646522957
2026-05-28 19:48:55,18.299999237060547,68.0999984741211,1007.5999755859376,14.327087210242052,8.91419224247297,18.401475074878192,15.161896547993592,71.14751859826909,15.06380031831676,9.320363443340101,True,True,3.0475201241479937,0.7367131080747082,0.40617120086713143
2026-05-28 19:49:55,18.299999237060547,68.0,1007.5999755859376,14.306049223579418,8.901102585465004,18.41511509791292,15.181270900100571,71.20622795291875,15.089127283648095,9.3360974809531,True,True,3.206227952918752,0.7830780600686769,0.4349948954880958
2026-05-28 19:50:55,18.299999237060547,67.9000015258789,1007.5,14.285011187538997,8.888901884563374,18.39616004285585,15.174652693725932,71.29530793450904,15.090062174441814,9.3365875675379,True,True,3.395306408630134,0.8050509869028168,0.4476856829745266
2026-05-28 19:51:55,18.299999237060547,67.9000015258789,1007.5,14.285011187538997,8.888901884563374,18.40128673971452,15.171487423081544,71.22955016827044,15.080990496834064,9.3309985748704,True,True,3.3295486423915293,0.7959793092950669,0.44209669030702514
2026-05-28 19:52:55,18.200000762939453,67.80000305175781,1007.4000244140624,14.174727848774605,8.8207208014049,18.364717963855696,15.165026192180562,71.45475520649362,15.094023493745816,9.3388921336273,True,True,3.654752154735803,0.9192956449712106,0.5181713322224013
2026-05-28 19:53:55,18.200000762939453,67.80000305175781,1007.4000244140624,14.174727848774605,8.8207208014049,18.37069458206156,15.17214264483431,71.46892974971186,15.102676808855309,9.3442738896874,True,True,3.668926697954049,0.9279489600807036,0.523553088282501
2026-05-28 19:54:55,18.200000762939453,67.69999694824219,1007.4000244140624,14.153819895430292,8.807710095242035,18.393622997166855,15.18296459652896,71.38460119695544,15.106558591332456,9.346782468706001,True,True,3.6846042487132564,0.9527386959021644,0.5390723734639664
2026-05-28 19:55:55,18.200000762939453,67.80000305175781,1007.4000244140624,14.174727848774605,8.8207208014049,18.36187363731659,15.188645777162035,71.67557926239016,15.137969774053765,9.3660690678403,True,True,3.875576210632346,0.96324192527916,0.5453482664354006
2026-05-28 19:56:55,18.200000762939453,67.80000305175781,1007.4000244140624,14.174727848774605,8.8207208014049,18.410955300611363,15.223255055375375,71.59100165180864,15.1667083064436,9.3840796988691,True,True,3.790998600050827,0.9919804576689941,0.5633588974641999
2026-05-28 19:57:55,18.200000762939453,67.9000015258789,1007.4000244140624,14.195634207066021,8.83373051499024,18.38891533357884,15.237064296079607,71.87626198726798,15.206116096951085,9.408358939175999,True,True,3.9762604613890744,1.0104818898850638,0.5746284241857591
2026-05-28 19:58:55,18.200000762939453,67.9000015258789,1007.5,14.195634256134863,8.832847032046624,18.389030405829946,15.258301937753686,72.05449166216522,15.243932282887293,9.4317571876752,True,True,4.154490136286313,1.0482980267524304,0.5989101556285767
2026-05-28 19:59:55,18.200000762939453,67.9000015258789,1007.5999755859376,14.19563430520371,8.831963725810013,18.39484181322922,15.259462339116284,72.01961136538976,15.242105425443915,9.4306542123696,True,True,4.119609839510858,1.0464711202402057,0.5986904865595868
2026-05-28 20:00:55,18.200000762939453,68.0,1007.5999755859376,14.216540663639657,8.844970837389196,18.376776328147685,15.279933371713014,72.33146947698548,15.290777120827473,9.4606833140774,True,True,4.331469476985475,1.0742364571878156,0.6157124766882038
2026-05-28 20:01:55,18.200000762939453,68.0,1007.5999755859376,14.216540663639657,8.844970837389196,18.38848642966809,15.307370252899544,72.47303114394882,15.331956065652719,9.4862168699494,True,True,4.473031143948816,1.1154154020130616,0.6412460325602041
2026-05-28 20:02:55,18.200000762939453,68.0999984741211,1007.5999755859376,14.237447022075603,8.85797794896838,18.354601287754008,15.310469817056344,72.76110652719774,15.360227612144616,9.503548618599899,True,True,4.661108053076646,1.1227805900690129,0.6455706696315193
2026-05-28 20:03:55,18.200000762939453,68.0999984741211,1007.5999755859376,14.237447022075603,8.85797794896838,18.40936470479062,15.354380535425603,72.70925145397035,15.402076130520925,9.5297009877432,True,True,4.609252979849259,1.1646291084453217,0.6717230387748199
2026-05-28 20:04:55,18.299999237060547,68.19999694824219,1007.7000122070312,14.348125246530918,8.92638864942932,18.36520945904425,15.344506746022605,72.96733172362009,15.414013554157254,9.5368769786293,True,True,4.767334775377904,1.0658883076263361,0.6104883291999794
2026-05-28 20:05:55,18.200000762939453,68.0999984741211,1007.5999755859376,14.237447022075603,8.85797794896838,18.409610616788825,15.380785254328543,72.93069766931013,15.449223468436054,9.5588735556882,True,True,4.830699195189041,1.2117764463604512,0.7008956067198202
2026-05-28 20:06:55,18.200000762939453,68.19999694824219,1007.7000122070312,14.258353429827284,8.87009748764753,18.3887950309836,15.396711841549177,73.2269236119544,15.491744734651151,9.5850830930288,True,True,5.026926663712217,1.2333913048238667,0.7149856053812691
2026-05-28 20:07:55,18.200000762939453,68.19999694824219,1007.7000122070312,14.258353429827284,8.87009748764753,18.3979857294006,15.419667119317351,73.35020670345003,15.526770388891665,9.6067982872874,True,True,5.15020975520784,1.2684169590643801,0.7367007996398698
2026-05-28 20:08:55,18.299999237060547,68.30000305175781,1007.7000122070312,14.369164838361815,8.93947799528329,18.39408855088192,15.433381577296814,73.49684204564612,15.55400939792713,9.6236330233056,True,True,5.196838993888306,1.184844559565315,0.6841550280223103
2026-05-28 20:09:55,18.299999237060547,68.30000305175781,1007.7000122070312,14.369164838361815,8.93947799528329,18.4110180880694,15.472368397821697,73.69601418045161,15.612721207024922,9.660041042317,True,True,5.3960111286938,1.243556368663107,0.7205630470337088
2026-05-28 20:10:55,18.299999237060547,68.19999694824219,1007.7000122070312,14.348125246530918,8.92638864942932,18.37988278238629,15.45112822240094,73.75818723254288,15.595420780748281,9.6491868579823,True,True,5.558190284300693,1.247295534217363,0.7227982085529803
2026-05-28 20:11:55,18.299999237060547,68.0999984741211,1007.5999755859376,14.327087210242052,8.91419224247297,18.37314185596608,15.46719946568004,73.94745549184529,15.628832278536063,9.6698267028886,True,True,5.847457017724196,1.3017450682940108,0.7556344604156298
2026-05-28 20:12:55,18.299999237060547,68.0999984741211,1007.5999755859376,14.327087210242052,8.91419224247297,18.370323315452254,15.470087352727262,73.99404797144639,15.635915916849616,9.674195883460401,True,True,5.894049497325298,1.3088287066075637,0.7600036409874313
2026-05-28 20:13:55,18.200000762939453,68.0999984741211,1007.5999755859376,14.237447022075603,8.85797794896838,18.32725472589226,15.451750180583588,74.17484361872378,15.631839916313247,9.6714666852654,True,True,6.0748451446026905,1.3943928942376438,0.8134887362970211
2026-05-28 20:14:55,18.200000762939453,68.0,1007.5,14.216540614498546,8.845855444498767,18.29393860894828,15.450521438318162,74.42580116390938,15.651979241089885,9.683766716165,True,True,6.425801163909384,1.4354386265913384,0.8379112716662327
2026-05-28 20:15:55,18.200000762939453,68.0999984741211,1007.5,14.237446972862228,8.858863856950908,18.307478301269786,15.473572166975488,74.51634006966576,15.684337711663641,9.703851884816299,True,True,6.416341595544665,1.4468907388014127,0.8449880278653907
2026-05-28 20:16:55,18.200000762939453,68.0999984741211,1007.5,14.237446972862228,8.858863856950908,18.30702902373423,15.475878595958932,74.5395816083751,15.688787420386623,9.706602740597901,True,True,6.439583134254008,1.4513404475243945,0.8477388836469935
2026-05-28 20:17:55,18.200000762939453,68.0999984741211,1007.5999755859376,14.237447022075603,8.85797794896838,18.312875091547998,15.491296865428922,74.62537288918224,15.712606047613114,9.721367473221399,True,True,6.525374415061151,1.4751590255375113,0.8633895242530194
2026-05-28 20:18:55,18.200000762939453,68.0,1007.5,14.216540614498546,8.845855444498767,18.292726856351976,15.49440311643002,74.81061841681087,15.731711395022517,9.7330905731681,True,True,6.810618416810868,1.5151707805239703,0.8872351286693334
2026-05-28 20:19:55,18.200000762939453,68.0,1007.5,14.216540614498546,8.845855444498767,18.288470226744156,15.5156743889616,75.02636132896059,15.772866155973613,9.7585321049431,True,True,7.02636132896059,1.5563255414750667,0.9126766604443333
2026-05-28 20:20:55,18.200000762939453,68.0,1007.5,14.216540614498546,8.845855444498767,18.274297337341693,15.513007596735235,75.11550799050701,15.77756971196543,9.7613735556539,True,True,7.115507990507012,1.561029097466884,0.9155181111551336
2026-05-28 20:21:55,18.200000762939453,68.0,1007.5,14.216540614498546,8.845855444498767,18.305169255779678,15.53683460162864,75.07574376259184,15.799793069388102,9.7752725550549,True,True,7.075743762591841,1.5832524548895552,0.9294171105561322
2026-05-28 20:22:55,18.200000762939453,68.0,1007.5999755859376,14.216540663639657,8.844970837389196,18.26013266199988,15.528640146501402,75.3617826674516,15.815233531509122,9.784606995357299,True,True,7.361782667451607,1.598692867869465,0.9396361579681027
2026-05-28 20:23:55,18.200000762939453,68.0,1007.5999755859376,14.216540663639657,8.844970837389196,18.292930554609484,15.56950899626844,75.45269104655507,15.866933806034497,9.8167526458297,True,True,7.452691046555074,1.6503931423948401,0.9717818084405039
2026-05-28 20:24:55,18.100000381469727,68.0,1007.5999755859376,14.127521986985425,8.789151842066973,18.313099749562863,15.60254562687686,75.57633727936499,15.913058851182832,9.8453884421876,True,True,7.576337279364992,1.7855368641974074,1.0562366001206271
2026-05-28 20:25:55,18.100000381469727,68.0999984741211,1007.5999755859376,14.148297437600288,8.802076868140874,18.26697184819676,15.592556789758136,75.856824985035,15.925956020396452,9.8531424330166,True,True,7.7568265109139105,1.777658582796164,1.051065564875726
2026-05-28 20:26:55,18.100000381469727,68.0,1007.5999755859376,14.127521986985425,8.789151842066973,18.262899577079565,15.613194268567897,76.06687531827531,15.965974721786544,9.877881457009,True,True,8.066875318275308,1.8384527348011197,1.088729614942027
2026-05-28 20:27:55,18.100000381469727,68.0,1007.5999755859376,14.127521986985425,8.789151842066973,18.273561097364848,15.633806431068765,76.15938973230975,15.996091864002274,9.8965667075655,True,True,8.159389732309748,1.8685698770168493,1.1074148654985265
2026-05-28 20:28:55,18.100000381469727,68.0999984741211,1007.5999755859376,14.148297437600288,8.802076868140874,18.281414740436787,15.661966364453292,76.33930186736266,16.041783445331593,9.9248741140566,True,True,8.23930339324157,1.8934860077313047,1.1227972459157254
2026-05-28 20:29:55,18.100000381469727,68.0999984741211,1007.5999755859376,14.148297437600288,8.802076868140874,18.280918638695766,15.691545552192052,76.5982580334785,16.095698892099843,9.9582285555199,True,True,8.498259559357408,1.9474014544995555,1.156151687379026
2026-05-28 20:30:55,18.100000381469727,68.19999694824219,1007.5,14.169072839238119,8.815883460413035,18.28309629153836,15.708083858826626,76.72351179689238,16.124221790628333,9.975886125159501,True,True,8.523514848650194,1.955148951390214,1.1600026647464663
2026-05-28 20:31:55,18.100000381469727,68.19999694824219,1007.4000244140624,14.169072790261087,8.81676520296147,18.266815217816315,15.74225622467418,77.14931593316591,16.197152142016535,10.0209264973264,True,True,8.949318984923721,2.028079351755448,1.2041612943649298
2026-05-28 20:32:55,18.100000381469727,68.19999694824219,1007.4000244140624,14.169072790261087,8.81676520296147,18.283561075524347,15.74937047650178,77.07631097442639,16.198838527710468,10.0220530240722,True,True,8.876314026184204,2.029765737449381,1.2052878211107299
2026-05-28 20:33:55,18.100000381469727,68.19999694824219,1007.4000244140624,14.169072790261087,8.81676520296147,18.24696788411808,15.76917892618644,77.54220866839887,16.259372253730355,10.059322254284801,True,True,9.342211720156683,2.090299463469268,1.242557051323331
2026-05-28 20:34:55,18.100000381469727,68.0999984741211,1007.5,14.148297388695068,8.80295714173974,18.24869032931917,15.77698586689968,77.59598543642896,16.272407506491273,10.0673954655289,True,True,9.495986962307867,2.1241101177962047,1.264438323789161
2026-05-28 20:35:55,18.100000381469727,68.0999984741211,1007.5,14.148297388695068,8.80295714173974,18.29039742800325,15.809064009951385,77.53761630763795,16.302781034740384,10.086395373286,True,True,9.437617833516853,2.154483646045316,1.2834382315462616
2026-05-28 20:36:55,18.100000381469727,68.0,1007.5999755859376,14.127521986985425,8.789151842066973,18.24965596184967,15.818093636492163,77.94479488614208,16.346545925346692,10.1132681757999,True,True,9.944794886142077,2.2190239383612678,1.3241163337329276
2026-05-28 20:37:55,18.100000381469727,68.0,1007.5999755859376,14.127521986985425,8.789151842066973,18.31485524281834,15.85318554583165,77.72245852609734,16.36674011168256,10.1260892674596,True,True,9.722458526097341,2.2392181246971354,1.3369374253926267
2026-05-28 20:38:55,18.100000381469727,68.0999984741211,1007.5999755859376,14.148297437600288,8.802076868140874,18.292434367629312,15.888343320013291,78.20834251955502,16.44590728179195,10.1749566772191,True,True,10.108344045433924,2.297609844191662,1.372879809078226
2026-05-28 20:39:55,18.100000381469727,68.0999984741211,1007.7000122070312,14.148297486535364,8.801196233334446,18.283059735631184,15.903360368757204,78.41473224003161,16.479611066061494,10.1957615404032,True,True,10.314733765910518,2.33131357952613,1.3945653070687545
2026-05-28 20:40:55,18.200000762939453,68.0,1007.7000122070312,14.21654071281077,8.84408586730264,18.297960531129604,15.940197909630342,78.61393626917256,16.53692965174868,10.2312995752199,True,True,10.613936269172555,2.320388938937908,1.38721370791726
2026-05-28 20:41:55,18.200000762939453,68.0999984741211,1007.7999877929688,14.237447120532398,8.856206123896172,18.293541653097805,15.960724121874648,78.82836679297785,16.57743970296062,10.2563404118844,True,True,10.728368318856752,2.3399925824282235,1.4001342879882284
2026-05-28 20:42:55,18.200000762939453,68.0999984741211,1007.9000244140624,14.237447169775816,8.855320206916453,18.310884549993773,16.003186875050574,79.05673776506833,16.643565299875476,10.297340485207101,True,True,10.95673929094724,2.40611813009966,1.4420202782906486
2026-05-28 20:43:55,18.200000762939453,68.0999984741211,1007.9000244140624,14.237447169775816,8.855320206916453,18.31605172146294,16.037111001920493,79.31004394611574,16.70230632314424,10.333709961392302,True,True,11.210045471994647,2.4648591533684225,1.4783897544758489
2026-05-28 20:44:55,18.200000762939453,68.0999984741211,1008.0,14.237447218989194,8.854435007528533,18.31632863878383,16.054488447847234,79.45922994048829,16.734014857509496,10.353329442708699,True,True,11.359231466367191,2.496567638520302,1.4988944351801656
2026-05-28 20:45:55,18.200000762939453,68.19999694824219,1007.9000244140624,14.25835352842865,8.868323415850178,18.32303247771563,16.086125844257708,79.68032501598283,16.787635535368587,10.3865391366426,True,True,11.480328067740643,2.529282006939937,1.5182157207924227
2026-05-28 20:46:55,18.200000762939453,68.19999694824219,1007.9000244140624,14.25835352842865,8.868323415850178,18.306611093850336,16.1197790906852,80.1088531187587,16.860542912384044,10.4315619616742,True,True,11.908856170516515,2.6021893839553947,1.5632385458240226
2026-05-28 20:47:55,18.200000762939453,68.30000305175781,1007.9000244140624,14.2792614821344,8.88132761686515,18.278547845264317,16.131876918060414,80.44561332353975,16.901634431088997,10.4568395519992,True,True,12.145610271781933,2.622372948954597,1.5755119351340507
2026-05-28 20:48:55,18.200000762939453,68.4000015258789,1007.9000244140624,14.300167840787232,8.894330825798876,18.27910137103265,16.17279266078748,80.79982768449379,16.976644573755717,10.503250314535201,True,True,12.399826158614886,2.676476732968485,1.6089194887363245
2026-05-28 20:49:55,18.200000762939453,68.30000305175781,1007.7999877929688,14.27926143274636,8.882216135716458,18.251060068502795,16.176343114642236,81.0630359701388,17.00200026847015,10.5187914638989,True,True,12.763032918380986,2.722738835723792,1.6365753281824418
2026-05-28 20:50:55,18.100000381469727,68.4000015258789,1007.7000122070312,14.21062542366081,8.839968418184391,18.277968214686556,16.21028956731527,81.13847124537148,17.04658394181599,10.5465150541868,True,True,12.73846971949257,2.835958518155179,1.7065466360024093
2026-05-28 20:51:55,18.100000381469727,68.4000015258789,1007.7000122070312,14.21062542366081,8.839968418184391,18.325655674790823,16.254472798660572,81.13167914770855,17.09623041101694,10.577481110572299,True,True,12.731677621829647,2.88560498735613,1.7375126923879076
2026-05-28 20:52:55,18.100000381469727,68.5999984741211,1007.7000122070312,14.252176325034249,8.86581588407261,18.278960378186355,16.271856757053342,81.67182809056334,17.159706524037077,10.6165078478613,True,True,13.071829616442244,2.907530199002828,1.7506919637886895
2026-05-28 20:53:55,18.100000381469727,68.5999984741211,1007.7000122070312,14.252176325034249,8.86581588407261,18.29114429867667,16.315823984306576,81.95773521757538,17.232946933809608,10.6618852485196,True,True,13.357736743454282,2.9807706087753587,1.7960693644469892
2026-05-28 20:54:55,18.100000381469727,68.5999984741211,1007.7000122070312,14.252176325034249,8.86581588407261,18.291029394954364,16.34757063406977,82.23864431558066,17.29188797313119,10.6983509842165,True,True,13.638645841459564,3.03971164809694,1.8325351001438897
2026-05-28 20:55:55,18.100000381469727,68.5999984741211,1007.5999755859376,14.252176275739886,8.866702984626661,18.27808309602466,16.364514924712864,82.49648337646049,17.332017044364417,10.7231096688964,True,True,13.896484902339395,3.07984076862453,1.8564066842697393
2026-05-28 20:56:55,18.100000381469727,68.5999984741211,1007.5999755859376,14.252176275739886,8.866702984626661,18.28406764151572,16.38864921752304,82.65966782115103,17.37282385134063,10.748388241307499,True,True,14.059669347029939,3.120647575600744,1.8816852566808375
2026-05-28 20:57:55,18.100000381469727,68.5999984741211,1007.4000244140624,14.25217617721131,8.868476635400052,18.28725335042742,16.416628531216247,82.88039567896058,17.422697218545412,10.7792614137871,True,True,14.280397204839488,3.170521041334103,1.9107847783870486
2026-05-28 20:58:55,18.100000381469727,68.5999984741211,1007.4000244140624,14.25217617721131,8.868476635400052,18.287833061282072,16.452900422061134,83.19663198723524,17.48981098926673,10.8207871935833,True,True,14.596633513114142,3.23763481205542,1.9523105581832478
2026-05-28 20:59:55,18.100000381469727,68.5999984741211,1007.4000244140624,14.25217617721131,8.868476635400052,18.319939118577565,16.48514319945116,83.21218967525797,17.528353061922893,10.8448056804123,True,True,14.61219120113688,3.2761768847115835,1.976329045012248
2026-05-28 21:00:55,18.100000381469727,68.80000305175781,1007.4000244140624,14.293728663219053,8.89433284477611,18.273608091164533,16.486054814218107,83.61048605989255,17.561130211677934,10.8648351188268,True,True,14.810483008134739,3.2674015484588814,1.9705022740506895
2026-05-28 21:01:55,18.100000381469727,68.80000305175781,1007.5,14.293728712626974,8.893443344882597,18.29268507217057,16.535687405711997,83.89004931327312,17.640952751115517,10.914323499372001,True,True,15.090046261515312,3.3472240384885428,2.0208801544894044
2026-05-28 21:02:55,18.100000381469727,68.80000305175781,1007.5,14.293728712626974,8.893443344882597,18.33009757786067,16.59613175015852,84.11050879352588,17.728874417224382,10.968923782542399,True,True,15.310505741768068,3.4351457045974083,2.0754804376598024
2026-05-28 21:03:55,18.100000381469727,68.80000305175781,1007.5,14.293728712626974,8.893443344882597,18.2978090517621,16.60962156209075,84.50407924854836,17.775788860622065,10.9977735393654,True,True,15.704076196790552,3.4820601479950906,2.104330194482804
2026-05-28 21:04:55,18.100000381469727,68.80000305175781,1007.5,14.293728712626974,8.893443344882597,18.29479520590246,16.633519213726743,84.74255454060987,17.822582666306396,11.0267080935146,True,True,15.942551488852061,3.5288539536794215,2.133264748632003
2026-05-28 21:05:55,18.100000381469727,68.80000305175781,1007.4000244140624,14.293728663219053,8.89433284477611,18.314149905171234,16.671094311381523,84.91274580427462,17.880074522816056,11.0623842044356,True,True,16.11274275251681,3.586345859597003,2.16805135965949
2026-05-28 21:06:55,18.100000381469727,68.80000305175781,1007.4000244140624,14.293728663219053,8.89433284477611,18.302484176336293,16.67666465231696,85.06179168943426,17.898355161835568,11.073630268396801,True,True,16.261788637676446,3.604626498616515,2.1792974236206906
2026-05-28 21:07:55,18.200000762939453,68.80000305175781,1007.4000244140624,14.383794621794566,8.95081992241336,18.27991600217109,16.701589839342205,85.47715416876066,17.96030372120144,11.111833146892101,True,True,16.67715111700285,3.5765090994068753,2.16101322447874
