// Creator: RBR Ltd.
// Create time: 2024-06-20T18:45:36
// Instrument model firmware and serialID: RBRduo³ 1.15 233860
// Sample period: 0.5 second
// Processing history:
//	../data/SHS/233860_20240523_1657.rsk opened using pyRSKtools v1.1.1.
//	../data/SHS/233860_20240523_1657.rsk opened using pyRSKtools v1.1.1.
// 
timestamp(yyyy-mm-ddTHH:MM:ss.FFF),temperature(°C),temperature1(°C)
2024-05-23T15:21:32.000,    0.15208353979602407,    0.15054007586473972
2024-05-23T15:21:32.500,    0.1518180936732847,    0.15002029213650303
2024-05-23T15:21:33.000,    0.1518180936732847,    0.15002029213650303
2024-05-23T15:21:33.500,    0.1518180936732847,    0.15002029213650303
2024-05-23T15:21:34.000,    0.1518180936732847,    0.15002029213650303
2024-05-23T15:21:34.500,    0.1515140365710863,    0.15009801693065583
2024-05-23T15:21:35.000,    0.1515140365710863,    0.15009801693065583
2024-05-23T15:21:35.500,    0.1515140365710863,    0.15009801693065583
2024-05-23T15:21:36.000,    0.1515140365710863,    0.15009801693065583
2024-05-23T15:21:36.500,    0.15226693863371565,    0.15030690209806608
2024-05-23T15:21:37.000,    0.15226693863371565,    0.15030690209806608
2024-05-23T15:21:37.500,    0.15226693863371565,    0.15030690209806608
2024-05-23T15:21:38.000,    0.15226693863371565,    0.15030690209806608
2024-05-23T15:21:38.500,    0.1519097933013427,    0.15009801693065583
2024-05-23T15:21:39.000,    0.1519097933013427,    0.15009801693065583
2024-05-23T15:21:39.500,    0.1519097933013427,    0.15009801693065583
2024-05-23T15:21:40.000,    0.1519097933013427,    0.15009801693065583
2024-05-23T15:21:40.500,    0.1514175103651496,    0.14989398925251862
2024-05-23T15:21:41.000,    0.1514175103651496,    0.14989398925251862
2024-05-23T15:21:41.500,    0.1514175103651496,    0.14989398925251862
2024-05-23T15:21:42.000,    0.1514175103651496,    0.14989398925251862
2024-05-23T15:21:42.500,    0.15203045061275589,    0.1501368793113329
2024-05-23T15:21:43.000,    0.15203045061275589,    0.1501368793113329
2024-05-23T15:21:43.500,    0.15203045061275589,    0.1501368793113329
2024-05-23T15:21:44.000,    0.15203045061275589,    0.1501368793113329
2024-05-23T15:21:44.500,    0.15163469423237075,    0.14990370486310667
2024-05-23T15:21:45.000,    0.15163469423237075,    0.14990370486310667
2024-05-23T15:21:45.500,    0.15163469423237075,    0.14990370486310667
2024-05-23T15:21:46.000,    0.15163416635533622,    0.14990317354067884
2024-05-23T15:21:46.500,    0.15176500438678886,    0.15004943893944755
2024-05-23T15:21:47.000,    0.15176500438678886,    0.15004943893944755
2024-05-23T15:21:47.500,    0.15176500438678886,    0.15004943893944755
2024-05-23T15:21:48.000,    0.15176500438678886,    0.15004943893944755
2024-05-23T15:21:48.500,    0.15176500438678886,    0.15004943893944755
2024-05-23T15:21:49.000,    0.1513837261769595,    0.1498405533821483
2024-05-23T15:21:49.500,    0.1513837261769595,    0.1498405533821483
2024-05-23T15:21:50.000,    0.1513837261769595,    0.1498405533821483
2024-05-23T15:21:50.500,    0.1513837261769595,    0.1498405533821483
2024-05-23T15:21:51.000,    0.15177948328516777,    0.15044777796259723
2024-05-23T15:21:51.500,    0.15177948328516777,    0.15044777796259723
2024-05-23T15:21:52.000,    0.15177948328516777,    0.15044777796259723
2024-05-23T15:21:52.500,    0.15177948328516777,    0.15044777796259723
2024-05-23T15:21:53.000,    0.15087213601901794,    0.14954908463408856
2024-05-23T15:21:53.500,    0.15087213601901794,    0.14954908463408856
2024-05-23T15:21:54.000,    0.15087213601901794,    0.14954908463408856
2024-05-23T15:21:54.500,    0.15087213601901794,    0.14954908463408856
2024-05-23T15:21:55.000,    0.1516491731445626,    0.15019517286185646
2024-05-23T15:21:55.500,    0.1516491731445626,    0.15019517286185646
2024-05-23T15:21:56.000,    0.1516491731445626,    0.15019517286185646
2024-05-23T15:21:56.500,    0.1516491731445626,    0.15019517286185646
2024-05-23T15:21:57.000,    0.15167813096434202,    0.15011744812238703
2024-05-23T15:21:57.500,    0.15167813096434202,    0.15011744812238703
2024-05-23T15:21:58.000,    0.15167813096434202,    0.15011744812238703
2024-05-23T15:21:58.500,    0.15167813096434202,    0.15011744812238703
2024-05-23T15:21:59.000,    0.15164434684072603,    0.15024375080173513
2024-05-23T15:21:59.500,    0.15164434684072603,    0.15024375080173513
2024-05-23T15:22:00.000,    0.15164434684072603,    0.15024375080173513
2024-05-23T15:22:00.500,    0.15164434684072603,    0.15024375080173513
2024-05-23T15:22:01.000,    0.15131615777545449,    0.14980654872664445
2024-05-23T15:22:01.500,    0.15131615777545449,    0.14980654872664445
2024-05-23T15:22:02.000,    0.15131615777545449,    0.14980654872664445
2024-05-23T15:22:02.500,    0.15131615777545449,    0.14980654872664445
2024-05-23T15:22:03.000,    0.1517939621820119,    0.15014659490481108
2024-05-23T15:22:03.500,    0.1517939621820119,    0.15014659490481108
